ID_Pedido,Valor_Frete_BRL,Tempo_Entrega_Horas,Qtd_Itens_Pacote,Status_Atraso,Regiao_Destino
1503,23.92,63.5,4,0,Leste
1504,17.68,42.9,4,0,Norte
1505,36.05,173.4,3,0,Norte
1506,32.81,69.0,2,0,Leste
1507,32.17,7.6,2,0,Leste
1508,24.51,101.8,5,0,Oeste
1509,28.21,39.0,3,0,Oeste
1510,4.4,102.0,2,0,Leste
1511,26.62,25.7,2,0,Norte
1512,40.38,14.2,6,0,Leste
1513,20.36,12.2,2,1,Leste
1514,17.12,77.4,3,0,Leste
1515,23.86,62.7,5,0,Leste
1516,18.11,20.6,3,0,Sul
1517,17.61,3.9,3,0,Leste
1518,27.12,79.8,2,1,Leste
1519,31.6,6.5,2,0,Oeste
1520,27.19,188.5,2,1,Sul
1521,15.83,10.4,3,0,Sul
1522,19.65,33.5,3,1,Sul
1523,27.57,39.8,1,0,Leste
1524,30.26,44.3,4,0,Sul
1525,23.34,42.9,4,0,Norte
1526,17.85,36.8,2,0,Oeste
1527,31.2,23.4,4,0,Norte
1528,39.5,27.7,5,0,Leste
1529,33.99,19.7,5,0,Sul
1530,40.88,36.3,3,0,Leste
1531,20.03,8.1,2,0,Leste
1532,33.25,42.6,1,0,Oeste
1533,35.31,30.6,4,0,Oeste
1534,1373.43,64.9,3,0,Norte
1535,18.39,26.0,1,0,Norte
1536,17.31,53.6,6,0,Sul
1537,24.27,51.5,5,0,Leste
1538,12.95,29.6,2,0,Oeste
1539,38.52,43.9,5,0,Leste
1540,14.73,11.3,4,0,Leste
1541,28.37,96.9,5,0,Sul
1542,6.9,21.4,4,0,Leste
1543,41.36,28.7,2,0,Oeste
1544,35.0,14.3,4,0,Sul
1545,12.25,17.9,3,1,Leste
1546,27.44,123.3,3,0,Norte
1547,23.07,37.0,3,0,Leste
1548,26.24,26.1,2,0,Leste
1549,30.08,26.0,6,0,Sul
1550,18.6,33.2,5,0,Leste
1551,24.57,59.0,2,1,Sul
1552,10.52,38.7,4,0,Leste
1553,25.67,39.3,4,0,Leste
1554,8.53,15.8,5,1,Norte
1555,35.45,26.2,2,0,Leste
1556,13.28,37.5,2,0,Leste
1557,27.35,32.3,3,0,Sul
1558,31.63,23.7,2,0,Norte
1559,39.91,22.1,2,0,Leste
1560,39.19,46.9,1,1,Oeste
1561,36.15,47.9,3,0,Sul
1562,24.87,73.1,3,0,Sul
1563,33.93,38.7,2,0,Sul
1564,27.21,6.3,2,0,Leste
1565,27.89,218.5,4,0,Sul
1566,20.04,32.9,3,0,Sul
1567,38.93,23.9,2,0,Leste
1568,18.58,31.6,2,0,Leste
1569,16.44,24.1,2,0,Sul
1570,28.26,17.2,3,0,Leste
1571,10.66,54.1,5,0,Leste
1572,25.94,29.4,2,0,Norte
1573,38.08,30.8,1,0,Norte
1574,28.32,4.5,2,0,Oeste
1575,25.25,27.6,3,0,Norte
1576,18.28,14.0,1,0,Leste
1577,12.98,21.8,4,0,Oeste
1578,31.91,40.0,2,0,Sul
1579,25.22,20.3,2,0,Sul
1580,30.0,22.6,8,0,Leste
1581,7.46,35.8,2,0,Oeste
1582,30.86,22.1,2,0,Oeste
1583,40.89,14.2,1,0,Leste
1584,35.73,8.4,6,0,Norte
1585,27.37,43.3,2,1,Leste
1586,16.64,21.9,3,0,Leste
1587,25.97,8.7,1,0,Leste
1588,26.23,89.7,3,0,Norte
1589,21.04,43.4,3,0,Sul
1590,21.65,12.8,5,0,Leste
1591,41.79,18.8,3,0,Leste
1592,17.27,76.5,3,1,Sul
1593,21.57,28.8,3,0,Sul
1594,29.49,23.7,1,0,Oeste
1595,42.45,60.4,6,0,Leste
1596,22.59,29.0,2,0,Sul
1597,10.61,88.6,7,0,Sul
1598,7.91,23.8,4,0,Sul
1599,45.16,21.0,4,0,Oeste
1600,9.73,33.6,3,1,Leste
1601,25.61,71.6,2,0,Leste
1602,12.9,40.4,6,0,Leste
1603,18.69,36.0,1,0,Sul
1604,19.81,17.4,3,0,Leste
1605,9.36,15.4,4,0,Leste
1606,34.75,71.7,2,0,Sul
1607,28.45,78.0,3,0,Sul
1608,21.58,76.0,2,0,Leste
1609,20.4,62.4,3,0,Oeste
1610,33.71,47.3,2,0,Sul
1611,25.72,46.8,2,1,Oeste
1612,41.69,36.9,5,0,Leste
1613,21.42,51.9,4,0,Sul
1614,28.4,32.0,4,0,Norte
1615,15.15,51.8,2,0,Sul
1616,21.53,69.0,2,0,Leste
1617,33.3,12.1,4,1,Sul
1618,34.43,79.6,6,0,Sul
1619,39.73,31.6,2,0,Leste
1620,28.56,106.3,6,0,Leste
1621,34.89,91.5,2,0,Sul
1622,29.99,14.5,3,0,Leste
1623,21.7,33.1,3,0,Leste
1624,12.89,7.4,2,1,Leste
1625,23.15,24.3,3,0,Leste
1626,15.84,44.0,3,0,Sul
1627,33.44,65.2,3,0,Leste
1628,33.89,35.0,3,0,Leste
1629,16.88,47.2,4,0,Leste
1630,33.9,18.9,1,0,Leste
1631,15.56,32.6,5,0,Leste
1632,36.56,20.7,2,0,Sul
1633,23.71,41.5,1,0,Leste
1634,28.67,100.7,2,0,Leste
1635,36.59,31.6,1,1,Leste
1636,29.78,11.1,2,0,Sul
1637,23.93,38.7,2,0,Oeste
1638,32.0,58.2,3,0,Leste
1639,17.26,15.9,3,1,Norte
1640,9.57,89.4,1,1,Leste
1641,34.17,20.6,3,0,Leste
1642,14.5,18.0,3,0,Leste
1643,32.37,8.0,4,0,Leste
1644,26.13,41.1,6,0,Oeste
1645,24.88,141.6,3,0,Sul
1646,17.44,44.4,2,0,Leste
1647,21.4,18.4,3,0,Oeste
1648,25.11,49.9,1,0,Oeste
1649,26.59,62.8,6,0,Leste
1650,17.78,83.8,2,0,Oeste
1651,30.95,12.3,2,0,Norte
1652,31.46,114.7,2,0,Oeste
1653,28.87,39.3,3,0,Sul
1654,21.49,134.6,2,0,Sul
1655,31.88,37.5,4,0,Sul
1656,29.97,52.5,5,1,Leste
1657,9.37,15.5,3,0,Sul
1658,26.69,72.8,3,0,Sul
1659,40.47,14.0,3,0,Sul
1660,32.78,41.1,3,0,Sul
1661,34.23,23.5,2,0,Leste
1662,19.39,30.9,3,0,Leste
1663,26.01,78.9,3,1,Sul
1664,23.53,24.9,3,0,Leste
1665,24.98,80.2,6,1,Oeste
1666,20.89,23.9,3,0,Leste
1667,15.12,36.8,4,0,Sul
1668,25.51,184.9,1,1,Leste
1669,18.75,36.5,3,0,Sul
1670,29.69,31.2,3,0,Sul
1671,24.75,37.0,2,0,Sul
1672,9.58,25.4,3,0,Leste
1673,36.05,14.9,2,0,Sul
1674,28.48,172.0,3,0,Norte
1675,21.34,23.9,5,0,Sul
1676,22.31,9.8,4,0,Oeste
1677,15.18,29.2,2,0,Leste
1678,24.5,44.1,4,0,Sul
1679,30.45,28.0,4,0,Leste
1680,38.96,31.8,5,0,Leste
1681,24.29,29.0,4,0,Leste
1682,25.39,46.5,2,1,Sul
1683,34.54,63.8,3,0,Oeste
1684,15.73,28.4,3,0,Sul
1685,26.16,262.9,3,0,Leste
1686,18.95,76.2,4,0,Norte
1687,26.05,33.0,3,1,Sul
1688,32.49,11.5,1,0,Sul
1689,11.78,36.3,2,0,Leste
1690,33.89,63.5,2,0,Norte
1691,27.88,63.9,2,0,Leste
1692,26.12,7.5,2,0,Sul
1693,35.77,36.3,4,0,Leste
1694,18.67,22.5,1,0,Leste
1695,14.28,109.7,3,0,Leste
1696,16.8,36.6,2,0,Leste
1697,29.26,5.3,3,0,Leste
1698,21.04,44.5,2,0,Sul
1699,18.01,7.0,2,1,Leste
1700,17.18,47.5,2,0,Sul
1701,26.4,262.4,3,1,Leste
1702,24.78,98.3,3,0,Leste
1703,13.65,40.7,3,0,Sul
1704,13.92,19.5,3,0,Sul
1705,20.78,91.8,2,0,Leste
1706,32.34,55.1,2,0,Leste
1707,21.59,26.7,3,0,Oeste
1708,13.19,21.5,3,0,Leste
1709,24.31,16.0,4,0,Leste
1710,25.3,44.7,3,0,Oeste
1711,13.12,23.7,2,0,Norte
1712,15.26,37.9,3,0,Sul
1713,30.95,69.6,3,0,Leste
1714,15.16,23.3,3,0,Leste
1715,31.29,55.5,3,0,Oeste
1716,12.63,88.0,3,1,Leste
1717,12.92,45.4,2,0,Norte
1718,25.19,58.0,1,0,Leste
1719,18.96,45.7,2,1,Sul
1720,20.72,33.5,6,0,Sul
1721,26.21,64.7,5,0,Leste
1722,20.49,120.0,4,0,Norte
1723,17.41,65.6,3,0,Leste
1724,28.92,28.4,3,0,Leste
1725,26.45,29.0,3,0,Leste
1726,25.35,29.8,3,0,Norte
1727,24.85,70.7,1,0,Sul
1728,18.58,21.7,2,1,Norte
1729,16.92,14.6,2,0,Oeste
1730,22.24,48.2,1,0,Leste
1731,18.72,33.7,5,0,Leste
1732,24.9,108.3,3,0,Sul
1733,21.87,5.4,1,0,Oeste
1734,25.14,39.1,3,0,Sul
1735,24.26,24.0,1,0,Sul
1736,39.12,63.3,4,1,Leste
1737,13.91,26.5,3,0,Oeste
1738,23.5,20.9,2,0,Norte
1739,16.14,70.0,2,0,Sul
1740,804.52,92.1,4,0,Oeste
1741,18.46,30.6,4,0,Sul
1742,30.11,31.1,4,0,Sul
1743,13.21,91.5,1,0,Leste
1744,31.25,83.7,1,0,Oeste
1745,29.24,75.6,4,0,Leste
1746,41.44,24.0,4,0,Oeste
1747,39.42,19.6,2,0,Leste
1748,18.62,122.6,5,0,Norte
1749,34.89,53.9,1,0,Oeste
1750,22.41,18.3,2,0,Leste
1751,27.44,30.4,4,0,Sul
1752,38.76,35.4,3,0,Leste
1753,18.93,30.4,3,0,Sul
1754,25.45,26.2,2,0,Norte
1755,9.42,88.6,5,1,Norte
1756,32.1,50.5,3,0,Leste
1757,41.82,200.9,3,1,Leste
1758,29.59,92.6,2,0,Leste
1759,35.94,36.9,5,0,Oeste
1760,34.14,102.9,6,0,Sul
1761,19.35,43.9,3,0,Sul
1762,27.59,229.2,3,0,Sul
1763,28.95,25.7,1,0,Sul
1764,15.67,47.6,4,0,Sul
1765,36.56,20.5,3,0,Leste
1766,20.96,24.4,6,0,Oeste
1767,23.27,25.2,7,0,Oeste
1768,22.89,89.0,4,0,Sul
1769,25.3,39.1,4,0,Oeste
1770,48.44,4.6,4,0,Sul
1771,20.15,35.7,3,0,Sul
1772,12.63,15.2,4,0,Oeste
1773,26.31,23.3,3,1,Leste
1774,18.1,83.1,1,1,Sul
1775,21.73,11.3,3,0,Leste
1776,29.96,12.4,3,0,Sul
1777,1274.51,8.8,3,0,Leste
1778,22.09,24.3,3,0,Leste
1779,27.34,8.6,2,0,Oeste
1780,18.77,9.2,3,0,Norte
1781,24.68,27.6,6,0,Sul
1782,27.34,42.6,2,1,Leste
1783,24.07,16.0,1,0,Leste
1784,26.26,44.2,3,0,Sul
1785,27.85,36.2,1,0,Leste
1786,19.61,51.0,4,1,Oeste
1787,13.25,14.4,3,0,Oeste
1788,16.72,161.9,4,0,Leste
1789,15.41,13.3,5,0,Oeste
1790,34.86,20.1,2,0,Leste
1791,11.11,50.0,2,0,Leste
1792,30.02,36.4,2,0,Sul
1793,19.52,65.2,3,0,Sul
1794,33.28,25.8,2,0,Sul
1795,21.62,12.4,4,0,Leste
1796,25.25,9.8,5,0,Sul
1797,29.14,137.5,3,0,Oeste
1798,35.03,26.0,4,0,Sul
1799,20.44,29.0,2,0,Norte
1800,20.07,139.9,2,0,Leste
1801,29.09,22.3,5,1,Norte
1802,12.3,33.8,4,0,Sul
1803,11.26,14.5,2,0,Sul
1804,27.94,11.6,4,0,Leste
1805,30.35,150.2,3,0,Leste
1806,27.67,151.9,3,0,Leste
1807,24.22,75.0,5,0,Leste
1808,20.69,73.0,3,0,Leste
1809,37.7,60.6,3,0,Sul
1810,38.74,18.3,5,0,Sul
1811,25.86,41.8,5,0,Leste
1812,19.53,22.1,3,0,Norte
1813,16.93,4.2,2,0,Norte
1814,28.45,81.1,2,0,Leste
1815,15.17,51.6,3,0,Leste
1816,15.36,11.5,3,1,Sul
1817,21.13,24.8,3,0,Sul
1818,29.06,76.8,3,0,Oeste
1819,36.75,36.8,3,0,Oeste
1820,27.01,8.5,3,0,Leste
1821,28.97,12.5,3,0,Leste
1822,32.86,146.3,3,0,Leste
1823,32.12,34.9,7,0,Oeste
1824,20.58,77.2,3,0,Oeste
1825,31.97,144.1,2,0,Sul
1826,33.25,22.9,4,0,Leste
1827,27.49,43.9,2,0,Sul
1828,26.09,6.9,6,1,Sul
1829,29.8,20.4,3,0,Leste
1830,28.96,52.5,2,0,Leste
1831,10.1,28.4,3,1,Oeste
1832,28.43,47.5,2,0,Norte
1833,34.43,69.7,1,0,Leste
1834,32.91,51.8,6,0,Oeste
1835,28.02,43.1,4,0,Oeste
1836,26.18,38.6,2,0,Sul
1837,21.82,21.0,5,0,Sul
1838,24.08,15.8,1,0,Leste
1839,30.82,98.0,3,1,Sul
1840,28.08,62.4,1,0,Oeste
1841,32.23,17.6,5,0,Oeste
1842,20.85,34.9,5,0,Sul
1843,33.67,10.9,3,0,Sul
1844,20.05,22.6,3,0,Norte
1845,26.62,50.8,4,1,Oeste
1846,20.5,40.8,2,0,Sul
1847,24.21,36.3,5,0,Leste
1848,41.27,16.3,1,0,Leste
1849,29.07,13.9,3,1,Leste
1850,26.8,70.8,1,0,Norte
1851,36.3,128.4,1,0,Sul
1852,4.48,51.4,7,0,Oeste
1853,23.73,28.9,3,0,Oeste
1854,21.0,88.2,2,0,Leste
1855,18.14,16.9,3,1,Norte
1856,12.77,76.9,5,0,Sul
1857,23.25,20.5,2,0,Leste
1858,30.55,21.4,6,0,Sul
1859,23.82,25.4,2,0,Oeste
1860,31.39,30.5,1,0,Leste
1861,25.57,68.9,2,0,Norte
1862,34.33,11.7,2,0,Oeste
1863,20.98,20.4,1,0,Oeste
1864,10.02,39.2,5,0,Norte
1865,12.36,51.7,2,1,Leste
1866,21.02,8.5,3,1,Sul
1867,17.96,17.6,5,0,Sul
1868,20.28,8.2,3,0,Sul
1869,34.11,18.9,5,0,Leste
1870,12.99,23.3,3,0,Oeste
1871,37.07,49.5,5,0,Leste
1872,18.55,5.3,5,0,Norte
1873,15.05,55.8,4,0,Leste
1874,23.89,22.0,4,0,Sul
1875,36.99,25.2,2,0,Oeste
1876,19.3,72.0,2,0,Leste
1877,20.19,97.1,4,0,Sul
1878,20.73,19.6,3,0,Sul
1879,34.2,19.5,4,0,Leste
1880,21.43,24.9,2,0,Sul
1881,28.57,19.4,3,0,Leste
1882,25.96,10.5,3,0,Sul
1883,24.12,32.3,3,0,Sul
1884,21.01,19.5,2,0,Leste
1885,40.75,35.8,3,0,Oeste
1886,47.34,129.9,3,0,Oeste
1887,17.93,30.4,2,0,Sul
1888,1324.5,18.1,3,0,Sul
1889,25.33,26.6,5,0,Sul
1890,6.82,36.7,4,1,Leste
1891,25.39,29.0,1,0,Leste
1892,41.06,21.1,5,0,Oeste
1893,20.21,8.8,3,0,Oeste
1894,33.64,55.0,3,0,Sul
1895,36.75,16.2,3,0,Leste
1896,18.11,106.7,4,0,Oeste
1897,26.43,24.7,1,0,Leste
1898,27.83,21.9,2,0,Norte
1899,30.83,22.7,2,0,Sul
1900,31.41,37.3,2,0,Leste
1901,33.98,16.6,3,0,Sul
1902,18.74,19.3,2,0,Sul
1903,26.39,54.5,2,0,Norte
1904,36.86,14.7,2,0,Leste
1905,37.72,51.3,4,0,Sul
1906,26.8,64.2,1,0,Norte
1907,20.75,56.5,2,1,Sul
1908,33.28,39.9,2,0,Leste
1909,29.29,7.8,4,0,Oeste
1910,29.12,12.6,5,0,Leste
1911,31.21,11.2,2,0,Leste
1912,17.39,24.5,3,0,Oeste
1913,31.78,34.0,5,1,Sul
1914,26.24,12.8,3,0,Sul
1915,34.13,28.8,1,0,Sul
1916,25.16,57.2,1,0,Sul
1917,29.67,14.9,3,1,Sul
1918,28.66,17.2,5,0,Oeste
1919,20.63,85.2,1,0,Leste
1920,17.79,15.8,1,0,Leste
1921,31.45,43.5,1,0,Oeste
1922,604.26,89.2,3,0,Norte
1923,22.31,12.9,2,0,Sul
1924,22.07,13.7,4,0,Leste
1925,27.94,27.5,2,0,Leste
1926,30.41,35.0,4,0,Norte
1927,12.55,19.8,3,0,Leste
1928,19.2,160.3,2,0,Leste
1929,18.82,51.0,3,0,Leste
1930,23.18,17.4,3,0,Leste
1931,9.06,11.1,2,0,Sul
1932,34.07,31.5,4,0,Norte
1933,25.48,47.0,2,0,Leste
1934,23.93,144.4,2,0,Sul
1935,31.04,35.2,2,0,Oeste
1936,29.14,27.3,1,0,Leste
1937,29.05,15.2,3,0,Sul
1938,24.87,44.5,3,0,Leste
1939,25.84,74.7,2,0,Leste
1940,31.75,7.9,3,0,Sul
1941,29.26,35.2,1,0,Leste
1942,38.83,14.6,4,0,Oeste
1943,26.12,11.2,3,0,Leste
1944,30.21,128.4,2,0,Norte
1945,24.02,67.3,4,0,Leste
1946,27.59,20.4,2,0,Leste
1947,28.01,29.1,3,0,Sul
1948,21.45,25.7,3,0,Sul
1949,19.83,13.5,1,0,Oeste
1950,30.13,21.5,7,0,Norte
1951,28.64,62.0,3,0,Leste
1952,36.74,21.1,1,0,Leste
1953,25.04,48.0,4,0,Leste
1954,17.04,21.2,2,0,Norte
1955,25.09,12.8,2,1,Leste
1956,31.16,86.1,3,1,Sul
1957,8.03,6.0,3,0,Leste
1958,24.95,138.1,2,0,Leste
1959,30.33,73.6,4,0,Leste
1960,26.88,38.3,1,0,Oeste
1961,22.13,23.2,5,0,Leste
1962,15.38,24.7,1,0,Sul
1963,24.9,38.9,5,0,Oeste
1964,15.21,38.4,1,0,Leste
1965,30.38,15.4,1,0,Sul
1966,25.49,35.0,2,0,Sul
1967,36.96,40.7,3,0,Leste
1968,9.37,26.0,3,0,Sul
1969,22.28,198.6,4,0,Leste
1970,30.87,29.7,4,0,Leste
1971,34.14,8.1,4,0,Sul
1972,31.19,14.8,1,0,Leste
1973,17.38,58.1,2,0,Norte
1974,21.15,18.6,2,0,Leste
1975,7.11,15.0,2,0,Leste
1976,25.36,101.1,2,1,Leste
1977,34.31,37.9,2,0,Leste
1978,25.06,20.5,4,0,Leste
1979,29.61,3.6,3,0,Leste
1980,29.4,54.4,6,0,Norte
1981,22.47,33.5,2,0,Sul
1982,5.55,93.7,3,0,Leste
1983,35.73,13.8,2,0,Oeste
1984,28.46,24.6,1,0,Leste
1985,14.99,42.1,3,0,Leste
1986,27.97,90.4,2,0,Sul
1987,26.6,40.7,2,0,Leste
1988,35.49,18.8,3,0,Leste
1989,28.78,93.5,3,0,Sul
1990,28.81,25.8,3,0,Norte
1991,26.59,38.2,5,0,Oeste
1992,18.84,60.4,2,0,Sul
1993,30.38,115.6,2,0,Sul
1994,24.8,44.5,4,0,Norte
1995,1031.83,262.4,4,0,Oeste
1996,19.73,30.8,3,0,Leste
1997,15.91,41.9,3,1,Leste
1998,33.48,20.2,2,0,Oeste
1999,40.83,42.9,5,0,Sul
2000,34.24,42.0,3,0,Leste
2001,28.01,76.4,6,0,Norte
2002,24.48,47.3,4,0,Sul
2003,22.67,21.7,4,1,Leste
2004,17.11,40.7,2,0,Leste
2005,40.57,19.3,5,0,Sul
2006,16.73,51.4,1,0,Sul
2007,18.2,21.2,2,0,Leste
2008,23.44,10.8,3,0,Norte
2009,24.1,13.4,1,0,Sul
2010,29.82,12.9,3,0,Sul
2011,19.61,21.7,2,0,Sul
2012,9.09,16.8,3,0,Leste
2013,23.15,32.5,7,1,Sul
2014,23.69,24.2,4,0,Sul
2015,23.04,50.0,4,0,Leste
2016,22.93,45.0,3,0,Oeste
2017,22.2,25.6,4,0,Sul
2018,14.4,89.5,3,1,Norte
2019,36.7,15.8,2,0,Sul
2020,36.24,74.1,5,0,Leste
2021,36.16,37.5,5,1,Leste
2022,15.52,24.2,6,0,Leste
2023,28.23,81.7,1,1,Oeste
2024,21.62,51.7,2,0,Leste
2025,21.18,14.0,1,0,Leste
2026,17.57,44.3,2,0,Leste
2027,45.52,44.3,2,0,Norte
2028,23.01,74.1,2,1,Oeste
2029,17.62,52.9,1,0,Sul
2030,26.11,56.0,4,0,Sul
2031,31.11,23.3,3,0,Leste
2032,23.87,28.0,1,0,Sul
2033,26.95,27.1,2,0,Leste
2034,33.02,9.2,3,1,Leste
2035,17.36,92.7,8,0,Leste
2036,1071.95,13.5,6,0,Leste
2037,19.89,41.1,4,0,Sul
2038,18.81,25.4,1,0,Leste
2039,39.02,27.4,2,0,Leste
2040,24.28,56.9,3,0,Leste
2041,16.5,17.7,2,0,Leste
2042,24.11,47.7,2,0,Sul
2043,15.32,48.1,2,0,Leste
2044,23.26,17.8,6,0,Sul
2045,19.57,68.6,3,0,Oeste
2046,29.09,98.9,2,0,Sul
2047,40.5,167.3,4,0,Leste
2048,23.6,26.9,6,0,Norte
2049,19.87,38.6,2,0,Sul
2050,25.73,40.5,4,0,Leste
2051,36.93,56.4,2,0,Oeste
2052,29.13,134.1,4,0,Leste
2053,23.87,48.9,6,0,Oeste
2054,8.47,50.0,3,1,Leste
2055,24.58,13.8,2,0,Leste
2056,31.21,170.5,1,0,Sul
2057,32.66,22.6,2,0,Leste
2058,35.49,3.9,4,0,Sul
2059,19.6,5.4,5,0,Oeste
2060,21.78,43.0,2,0,Oeste
2061,24.04,12.0,6,0,Oeste
2062,30.68,34.6,3,0,Leste
2063,22.89,10.0,4,0,Leste
2064,29.2,42.3,2,0,Leste
2065,21.93,52.0,4,0,Sul
2066,19.35,38.1,2,0,Leste
2067,33.88,19.0,6,0,Norte
2068,27.5,66.9,5,0,Leste
2069,30.97,24.1,3,0,Sul
2070,23.35,28.5,4,0,Sul
2071,31.43,22.0,2,0,Sul
2072,16.5,26.7,3,0,Leste
2073,17.77,148.0,2,0,Leste
2074,32.54,33.0,6,0,Norte
2075,24.44,12.0,2,0,Leste
2076,23.03,15.4,3,0,Sul
2077,17.64,26.6,1,0,Leste
2078,31.44,17.5,2,0,Leste
2079,39.92,70.8,1,1,Leste
2080,29.86,10.7,4,0,Leste
2081,21.41,30.1,1,0,Sul
2082,36.09,74.3,5,0,Leste
2083,27.88,20.0,2,0,Leste
2084,21.54,47.1,3,1,Leste
2085,35.21,32.1,3,0,Leste
2086,23.56,32.3,3,0,Norte
2087,13.46,49.9,2,0,Leste
2088,22.46,7.5,3,0,Leste
2089,29.26,86.7,1,0,Sul
2090,19.26,7.3,6,0,Norte
2091,10.02,82.2,5,0,Norte
2092,36.76,46.9,5,1,Oeste
2093,48.95,48.4,2,0,Leste
2094,21.2,120.5,2,0,Sul
2095,19.96,85.4,4,0,Sul
2096,1492.02,63.5,2,0,Leste
2097,18.43,26.2,4,0,Leste
2098,12.78,24.8,1,0,Norte
2099,14.56,64.9,2,0,Sul
2100,25.02,47.6,4,0,Oeste
2101,12.37,42.1,3,1,Norte
2102,13.25,31.6,4,0,Sul
2103,26.66,23.9,3,0,Oeste
2104,20.06,10.9,2,0,Leste
2105,27.85,55.4,3,0,Sul
2106,22.26,28.6,2,0,Norte
2107,23.52,27.2,2,0,Norte
2108,31.24,7.8,4,1,Sul
2109,20.61,35.7,7,0,Oeste
2110,30.68,11.1,2,1,Leste
2111,21.64,23.4,3,0,Leste
2112,18.43,62.4,6,0,Oeste
2113,16.41,34.8,3,0,Leste
2114,11.75,30.4,1,1,Sul
2115,15.08,18.5,5,0,Leste
2116,10.81,21.4,2,0,Oeste
2117,17.04,117.7,2,0,Leste
2118,31.57,61.8,1,0,Norte
2119,24.93,22.9,2,0,Leste
2120,21.9,30.4,4,1,Leste
2121,19.47,40.4,4,0,Oeste
2122,24.35,47.0,3,0,Sul
2123,25.24,32.5,1,1,Leste
2124,16.08,8.0,3,0,Oeste
2125,28.71,32.3,2,1,Leste
2126,22.39,30.8,4,0,Leste
2127,27.37,171.7,1,0,Norte
2128,24.74,285.3,2,0,Sul
2129,13.65,55.4,4,1,Sul
2130,35.41,19.3,5,0,Oeste
2131,24.91,57.0,1,0,Sul
2132,22.06,8.5,3,0,Leste
2133,29.66,21.6,2,0,Leste
2134,15.74,9.0,2,0,Sul
2135,12.41,51.4,3,0,Leste
2136,29.45,12.6,2,1,Leste
2137,34.17,26.3,5,0,Oeste
2138,27.29,32.0,4,0,Leste
2139,31.45,32.4,4,0,Leste
2140,14.87,22.7,4,0,Sul
2141,22.13,43.4,5,0,Oeste
2142,19.74,12.1,2,0,Sul
2143,33.22,133.1,4,0,Leste
2144,28.95,14.5,4,0,Sul
2145,33.25,34.2,4,0,Oeste
2146,20.06,54.6,5,0,Leste
2147,15.95,57.2,2,0,Leste
2148,35.63,61.6,2,0,Sul
2149,25.21,9.3,1,0,Leste
2150,33.52,15.9,7,0,Leste
2151,24.48,36.9,1,0,Leste
2152,42.63,48.7,2,0,Sul
2153,34.42,90.5,4,0,Oeste
2154,23.72,22.0,2,0,Oeste
2155,25.16,16.1,3,0,Sul
2156,25.19,21.4,2,0,Leste
2157,15.91,201.9,2,0,Leste
2158,21.14,110.0,3,0,Leste
2159,20.54,28.9,3,0,Sul
2160,26.86,92.6,3,0,Leste
2161,18.48,20.9,3,0,Leste
2162,23.8,71.1,3,0,Leste
2163,22.07,11.0,3,0,Leste
2164,25.61,44.0,5,0,Leste
2165,36.74,74.9,2,0,Leste
2166,33.76,25.5,2,1,Norte
2167,14.52,54.1,3,0,Oeste
2168,24.59,21.1,3,0,Leste
2169,22.58,42.2,4,0,Sul
2170,19.83,22.5,3,0,Sul
2171,42.22,63.8,2,0,Leste
2172,20.79,12.0,4,0,Oeste
2173,21.34,14.7,6,0,Sul
2174,39.04,94.1,3,0,Leste
2175,32.75,4.6,4,0,Norte
2176,21.45,19.8,2,0,Leste
2177,31.08,29.6,5,0,Oeste
2178,23.08,43.9,4,0,Leste
2179,23.62,22.6,3,0,Sul
2180,18.56,13.5,4,0,Leste
2181,5.54,88.3,3,0,Sul
2182,13.6,76.9,2,0,Leste
2183,16.16,24.4,2,0,Leste
2184,28.35,7.9,4,0,Leste
2185,26.23,42.3,5,0,Sul
2186,33.69,38.3,6,1,Oeste
2187,15.37,19.4,4,0,Leste
2188,39.29,6.9,3,0,Sul
2189,38.55,26.6,1,0,Leste
2190,25.28,61.1,4,0,Leste
2191,19.51,69.0,4,0,Leste
2192,19.92,32.0,4,1,Leste
2193,26.59,20.1,2,0,Leste
2194,40.06,59.6,3,0,Sul
2195,24.24,13.3,4,0,Leste
2196,12.34,11.2,2,0,Leste
2197,848.6,30.9,5,0,Sul
2198,21.8,114.1,3,0,Leste
2199,36.63,117.6,3,0,Oeste
2200,30.01,11.5,3,0,Oeste
2201,23.81,23.3,2,1,Sul
2202,32.73,232.1,3,0,Sul
2203,19.12,19.1,2,0,Leste
2204,22.67,121.0,6,0,Sul
2205,20.75,72.3,4,0,Oeste
2206,23.39,85.9,2,1,Sul
2207,29.38,23.2,3,0,Sul
2208,29.32,23.7,4,0,Leste
2209,12.56,16.0,4,0,Sul
2210,20.72,62.7,6,1,Leste
2211,22.1,8.9,2,0,Leste
2212,29.69,29.1,1,0,Sul
2213,13.8,122.4,1,0,Sul
2214,30.65,53.3,5,1,Leste
2215,15.99,73.9,1,0,Sul
2216,864.2,8.9,2,0,Leste
2217,33.92,15.0,2,0,Leste
2218,15.18,85.4,3,0,Leste
2219,26.93,36.6,2,0,Oeste
2220,23.52,14.4,4,0,Oeste
2221,17.18,54.7,5,0,Oeste
2222,15.2,21.6,3,0,Sul
2223,705.77,252.2,4,0,Sul
2224,18.52,53.5,3,0,Sul
2225,23.36,15.8,3,0,Oeste
2226,21.59,67.0,3,0,Oeste
2227,28.39,120.5,3,0,Oeste
2228,31.47,33.0,5,0,Sul
